id,current_date,future_date,current_price,future_price,rarity,Legendary,Artifact,Creature,Enchantment,Instant,Land,Planeswalker,Sorcery
dc86a9e6-ec1a-5005-86fa-de756272feb8,2013-09-27,2013-11-29,1.5970913374411,0.16,Common,0,0,0,0,0,0,0,1
dc9e18a1-d3b5-53d6-8215-1f3a92bd7aae,2013-09-27,2013-11-29,1.5970913374411,0.15,Common,0,0,1,0,0,0,0,0
dcadaef1-acd0-517c-bfa9-70fe9954f7e3,2015-10-02,2015-12-04,0.15,0.13,Common,0,0,1,0,0,0,0,0
dcb34466-cb1e-5046-b0c0-4149ff720cbe,2016-04-08,2016-06-10,3.49,3.49,Mythic,0,0,0,0,0,0,0,1
dcbd9470-ec39-5acf-bb78-f6d5cc6c840b,2012-10-05,2012-12-07,5.9,9.16,Rare,0,0,1,0,0,0,0,0
dcc0d394-c02a-5e45-8ea0-cbdc5a2bb725,2015-10-02,2015-12-04,0.16,0.15,Common,0,0,0,0,1,0,0,0
dcc3889e-b8e2-5275-968e-8f4e6bb016cd,2017-07-14,2017-09-15,0.15,0.14,Common,0,0,1,0,0,0,0,0
dccb4b72-28ca-5fe0-bc59-42fc2b507cc5,2011-07-15,2011-09-16,5.46,6.71,Mythic,0,0,1,0,0,0,0,0
dcd0bba4-3a53-5df9-af37-d18f6d563ed7,2017-09-29,2017-12-01,0.15,0.13,Common,0,0,1,0,0,0,0,0
dcfa4aff-936c-5afa-8e11-56df9141851e,2017-04-28,2017-06-30,0.25,0.14,Uncommon,0,0,0,1,0,0,0,0
dcfcae26-7085-506e-9474-628834dee6ea,2016-09-30,2016-12-02,0.22,0.19,Uncommon,0,0,0,0,0,0,0,1
dcfe60a3-493c-5c12-9506-ba9c925f8a90,2016-07-22,2016-09-23,0.15,0.14,Common,0,0,1,0,0,0,0,0
dd02f964-9872-5c74-a087-9257fab821ee,2016-07-22,2016-09-23,0.15,0.14,Common,0,0,0,0,1,0,0,0
dd032b4f-a7f2-5faa-8478-c39894d118fd,2013-09-27,2013-11-29,1.5970913374411,0.15,Common,0,0,0,1,0,0,0,0
dd0bd9bb-37ef-5204-a599-d3c3d954f833,2018-07-13,2018-09-14,0.79,0.55,Rare,0,1,0,0,0,0,0,0
dd1cb16e-5d3f-59a7-a25b-1d6f7bb81466,2016-09-30,2016-12-02,0.15,0.12,Common,0,0,1,0,0,0,0,0
dd228253-8242-59a3-9c3c-c50f27193421,2017-01-20,2017-03-24,7.32,8.99,Mythic,1,1,0,0,0,0,0,0
dd2f54b3-00e1-593b-824e-0fb543698df3,2015-10-02,2015-12-04,0.15,0.14,Common,0,0,1,0,0,0,0,0
dd4c58f9-4a24-5d46-bede-d8d06f48258e,2016-07-22,2016-09-23,0.16,0.14,Common,0,0,0,0,1,0,0,0
dd671492-ca91-5355-86c3-47ee348261ee,2014-02-07,2014-04-11,0.25,0.15,Uncommon,0,0,1,0,0,0,0,0
dd696e63-72db-5234-9ae2-394020549140,2018-10-05,2018-12-07,0.1,0.1,Common,0,0,0,1,0,0,0,0
dd77e8c9-25f8-558a-8b3b-2da413ba46fe,2018-07-13,2018-09-14,0.24,0.2,Uncommon,0,0,1,0,0,0,0,0
dd7b677a-e3fa-52c7-8e41-113b52e7f14c,2013-09-27,2013-11-29,1.5970913374411,0.15,Common,0,0,1,1,0,0,0,0
dd7edf02-3edc-5f62-80a3-87cb3bd33f52,2012-07-13,2012-09-14,2.54,2.72,Rare,0,0,0,0,0,1,0,0
dd9549a8-33c5-5889-9d78-eea54e51dff5,2018-01-19,2018-03-23,0.16,0.15,Common,0,0,0,0,0,0,0,1
ddab8327-78d1-5cc8-bc04-cf00677826ed,2015-10-02,2015-12-04,0.15,0.14,Common,0,0,1,0,0,0,0,0
ddd15351-5302-5487-9449-ca54c19c4907,2018-10-05,2018-12-07,0.14,0.17,Uncommon,0,0,1,0,0,0,0,0
ddd1e1dc-3b24-588f-ae5d-a0228aa3405e,2016-04-08,2016-06-10,1.52,1.46,Rare,0,0,0,0,0,1,0,0
ddfd3b9d-368d-56a0-bf8a-e268770e9eed,2016-04-08,2016-06-10,4.07,2.08,Rare,0,0,0,0,0,1,0,0
de0c5fce-0801-58b9-a422-713eb4a1895b,2018-10-05,2018-12-07,0.29,0.25,Rare,0,0,1,0,0,0,0,0
de1371d8-6bad-5ddd-8cfa-e0aa5bf3314b,2015-07-17,2015-09-18,3.28,2.9,Rare,0,0,0,0,0,0,0,1
de150d9a-af17-5f1c-923d-0e01a2b8615b,2012-02-03,2012-04-06,1.56,1.27,Rare,0,0,1,0,0,0,0,0
de17570a-f4ee-5160-ae90-d49d73cd646f,2013-02-01,2013-04-05,0.46,0.25,Rare,0,0,0,1,0,0,0,0
de2348c7-458b-584c-a4e3-923ea34aedf9,2016-07-22,2016-09-23,0.16,0.15,Common,0,1,0,0,0,0,0,0
de2d1a04-0284-56e5-96e0-9243d97967b8,2018-10-05,2018-12-07,0.11,0.1,Uncommon,0,1,1,0,0,0,0,0
de782866-e2ca-5023-9366-5000136cfed2,2018-04-27,2018-06-29,0.94,0.5,Rare,0,0,0,0,0,0,0,1
de8d07f6-d0a1-5dba-995f-a183b0a415da,2015-03-27,2015-05-29,0.26,0.19,Uncommon,0,0,0,0,1,0,0,0
de9741f9-e6fe-5652-8183-5bdcb0a02bc8,2017-01-20,2017-03-24,6.24,2.07,Rare,0,0,0,0,0,0,0,1
de9e4694-a9ca-5ebf-90db-2d65aab31b87,2017-09-29,2017-12-01,0.59,0.69,Common,0,0,0,0,1,0,0,0
deb1df39-d394-505a-8d44-eb99f7bbe88f,2017-04-28,2017-06-30,0.24,0.19,Uncommon,0,0,0,0,1,0,0,0
deb73d52-2a1b-5afc-ad5b-352d7f24ec81,2016-04-08,2016-06-10,1.38,0.49,Rare,0,0,0,0,0,0,0,1
debd3d23-e098-5695-96b5-f628c694f09e,2012-07-13,2012-09-14,0.59,0.45,Rare,0,0,0,1,0,0,0,0
deda7475-29e9-54be-9271-d351b923a349,2015-07-17,2015-09-18,0.5,0.27,Uncommon,0,0,1,0,0,0,0,0
dee12b2e-8f95-5d21-8d50-31892b3f0e5b,2015-03-27,2015-05-29,0.48,0.26,Uncommon,0,0,1,0,0,0,0,0
def1f4c3-d4bc-5bfa-9eae-b332b740fc1f,2017-07-14,2017-09-15,0.14,0.13,Common,0,0,0,0,1,0,0,0
defb246b-0dd6-5930-8b4e-a23fc818040c,2015-03-27,2015-05-29,0.29,0.19,Uncommon,0,0,1,0,0,0,0,0
df334a5a-5d33-5f62-af59-47c273d8e54f,2016-01-22,2016-03-25,0.3,0.29,Rare,0,0,1,0,0,0,0,0
df37eac7-7844-5282-8f18-e5e373f7cf8d,2018-01-19,2018-03-23,0.24,0.2,Uncommon,0,0,1,0,0,0,0,0
df3d4e87-0ead-522c-ab20-31edf3ad6b32,2015-03-27,2015-05-29,0.44,0.14,Common,0,0,0,1,0,0,0,0
df5beac2-6f19-5c91-b0f6-0aa929aa6e32,2014-09-26,2014-11-28,0.26,0.15,Uncommon,0,0,0,0,1,0,0,0
df6c8552-1353-5a88-beab-9a72ac3c5177,2011-09-30,2011-12-02,5.1,13.92,Mythic,1,0,1,0,0,0,0,0
df9005d9-2658-5e9c-8d5c-55276d6e99a9,2016-07-22,2016-09-23,0.5,0.85,Uncommon,0,0,0,0,0,0,0,1
df994413-8dfc-5097-a440-beae0253d50e,2015-07-17,2015-09-18,0.15,0.13,Common,0,0,1,0,0,0,0,0
df9bb25a-83d0-538f-b436-ed2f911be7f1,2018-07-13,2018-09-14,0.23,0.2,Uncommon,0,0,0,0,0,0,0,1
df9e9526-4c33-5eee-ada9-680822cd490e,2016-01-22,2016-03-25,5.85,3.5,Rare,0,0,1,0,0,0,0,0
dfada566-4c61-5403-97e4-077c26b7bf2f,2018-07-13,2018-09-14,0.61,0.36,Rare,0,1,0,0,0,0,0,0
dfb2bde9-7de3-5540-9b22-f15b741c06af,2018-07-13,2018-09-14,1.14,0.73,Rare,0,0,1,0,0,0,0,0
dfc99b0f-6a67-5b08-84f9-6819618735e3,2017-09-29,2017-12-01,2.73,5.25,Rare,1,0,0,1,0,0,0,0
dfcc41cf-3a36-5c47-a0b4-3a97ef28afec,2018-04-27,2018-06-29,0.22,0.16,Uncommon,0,0,1,0,0,0,0,0
dfcd3a0b-3ce6-5c91-9aa3-286ff2924bbc,2017-01-20,2017-03-24,0.16,0.15,Common,0,0,1,0,0,0,0,0
dfd98c39-2255-51b7-b8cb-d4e41db761d1,2018-07-13,2018-09-14,0.15,0.13,Common,0,0,1,0,0,0,0,0
dfda82ae-8b1d-5827-a623-6a561120067a,2013-09-27,2013-11-29,1.5970913374411,0.24,Uncommon,0,0,0,0,1,0,0,0
dffb7205-2bf8-5bc3-a38f-0943b08e956c,2016-09-30,2016-12-02,6.6,8.75,Rare,0,0,0,0,0,1,0,0
e00285c0-eeb5-5c7c-836e-f205ddec669c,2012-05-04,2012-07-06,0.92,0.59,Rare,0,0,1,0,0,0,0,0
e0155471-2467-5109-a1de-4362b0e07643,2015-01-23,2015-03-27,0.17,0.11,Common,0,0,1,0,0,0,0,0
e0338611-d73f-5701-9b8f-48141d15ad19,2014-05-02,2014-07-04,0.6,0.76,Uncommon,0,0,1,1,0,0,0,0
e0456e56-3f8e-5efd-a467-7d7f614f4324,2015-10-02,2015-12-04,0.83,0.82,Rare,0,0,1,0,0,0,0,0
e04ad297-8c54-578f-8495-ba0dc8cf4b46,2014-09-26,2014-11-28,0.79,0.36,Rare,0,0,1,0,0,0,0,0
e053840b-c51a-5b82-bfd8-700e08a82fb3,2017-09-29,2017-12-01,0.15,0.13,Common,0,0,0,1,0,0,0,0
e0538a5c-156c-59c0-bf12-a7a19eb4bf57,2017-07-14,2017-09-15,0.14,0.12,Common,0,0,0,0,1,0,0,0
e0556303-4c2e-524f-9a7a-92143e65c358,2015-10-02,2015-12-04,17.9,7.22,Mythic,1,0,0,0,0,0,1,0
e0580709-2b4e-5988-84ed-598fe66bbbfc,2017-09-29,2017-12-01,0.42,0.41,Uncommon,0,0,1,0,0,0,0,0
e05b9963-30c5-5d76-ab67-1625e42f5873,2016-07-22,2016-09-23,0.22,0.17,Uncommon,0,0,1,0,0,0,0,0
e061ca4d-4882-51e2-8400-96bf29c1c463,2018-10-05,2018-12-07,1.5970913374411,0.2,Common,0,0,0,0,0,1,0,0
e06db5b9-9d38-5e2c-9a39-17db52030b62,2016-09-30,2016-12-02,0.48,0.42,Rare,0,1,0,0,0,0,0,0
e07810f6-ac8e-5c1f-b91a-8b37c77f9fdf,2012-10-05,2012-12-07,2.31,1.98,Mythic,0,0,1,0,0,0,0,0
e0ad02b1-0646-5875-92eb-6c33b1e0b89e,2013-02-01,2013-04-05,2.62,1.3,Mythic,0,0,1,0,0,0,0,0
e0b828ce-6877-5397-8d59-fa7142f06435,2016-09-30,2016-12-02,0.2,0.13,Uncommon,0,0,1,0,0,0,0,0
e0f45e4d-761c-5b57-92d9-94de4a259c6e,2015-03-27,2015-05-29,0.15,0.12,Common,0,0,1,0,0,0,0,0
e118cbb9-31fa-5907-bf0b-4fe6da7870d3,2016-01-22,2016-03-25,1.94,1.29,Uncommon,0,0,1,0,0,0,0,0
e1327ee9-4419-5109-82dd-babf6e8522c1,2018-10-05,2018-12-07,0.45,0.44,Rare,0,0,1,0,0,0,0,0
e13ac205-d4da-5c19-a4fa-f6ee0c22a628,2011-09-30,2011-12-02,1.83,0.96,Rare,0,0,0,1,0,0,0,0
e14c52f4-73fc-5e68-bf9a-bd066ab860f5,2012-10-05,2012-12-07,19.39,5.77,Rare,0,0,0,0,1,0,0,0
e14e022d-c574-5b27-a078-24102cb8bad1,2011-07-15,2011-09-16,0.91,1.02,Mythic,0,0,0,0,0,0,0,1
e163e498-5fee-5676-86ba-d4500b73f1e9,2013-09-27,2013-11-29,1.5970913374411,0.21,Uncommon,0,0,1,0,0,0,0,0
e18e739d-7868-5590-a91f-e7409b444f86,2011-09-30,2011-12-02,0.89,0.67,Rare,0,0,1,0,0,0,0,0
e1a8efb9-5852-5085-b1da-676d760f1486,2015-10-02,2015-12-04,10.38,5.18,Rare,0,0,0,0,0,1,0,0
e1c88985-ec8d-59ce-a345-e2867cfbbcd4,2017-09-29,2017-12-01,0.3,0.6,Uncommon,0,0,1,0,0,0,0,0
e1cc5a38-d032-528c-97a8-9484ebd8086d,2012-05-04,2012-07-06,31.86,27.13,Mythic,1,0,0,0,0,0,1,0
e1d093a1-b9b5-51ba-b844-4b3605f12378,2018-07-13,2018-09-14,0.23,0.2,Uncommon,0,0,1,0,0,0,0,0
e1d9dfff-7116-5814-b5e5-29c3725a0ca2,2018-04-27,2018-06-29,0.15,0.15,Common,0,0,1,0,0,0,0,0
e1e06ae3-c5b7-5743-854e-163898581e47,2015-10-02,2015-12-04,0.15,0.14,Common,0,0,1,0,0,0,0,0
e1e68285-9cae-5217-a888-fcbd0ff4c802,2018-04-27,2018-06-29,17.04,14.99,Mythic,1,0,1,0,0,0,0,0
e1ed5b6c-6ffd-522d-8a7e-ec9974fd6d4c,2014-02-07,2014-04-11,0.17,0.14,Common,0,0,0,0,1,0,0,0
e21c99a6-9f41-597a-9936-11df50448f1d,2018-04-27,2018-06-29,3.99,3.09,Rare,0,0,0,0,0,1,0,0
e223b21d-af80-56d3-92fb-a2da64f4a5b8,2016-01-22,2016-03-25,0.25,0.15,Uncommon,0,0,0,0,1,0,0,0
e2467411-a4be-55a3-a6a2-ed5bfbc35c72,2018-01-19,2018-03-23,0.24,0.2,Uncommon,0,0,0,0,1,0,0,0
e249711a-2c94-5f8e-b2a1-a395057d422f,2012-05-04,2012-07-06,29.54,13.53,Mythic,0,0,0,0,0,0,0,1
e25931ab-b5ff-5407-a436-43aa388046b3,2013-09-27,2013-11-29,1.5970913374411,0.21,Uncommon,0,0,1,0,0,0,0,0
e26cb6f7-f22b-5cd9-9c52-71b1aee3be37,2012-02-03,2012-04-06,1.34,1.2,Mythic,1,1,0,0,0,0,0,0
e27d31ed-9f67-5910-904e-aa35d45b330a,2017-04-28,2017-06-30,0.15,0.15,Common,0,0,1,0,0,0,0,0
e29ca3f5-a279-5564-96cf-c4a1ba9b6df5,2017-04-28,2017-06-30,0.24,0.19,Uncommon,0,0,1,0,0,0,0,0
e29d7fcd-9656-5a33-a765-e87e42171c2c,2018-01-19,2018-03-23,0.18,0.15,Common,0,0,0,0,0,0,0,1
e29e48ef-a885-51fb-98ae-c78357828f4e,2016-09-30,2016-12-02,0.14,0.14,Common,0,0,1,0,0,0,0,0
e2a26e27-dcf6-5b54-adb8-9e1da731a3b8,2014-02-07,2014-04-11,0.18,0.15,Common,0,0,1,0,0,0,0,0
e2cb5977-e451-52b4-8914-fd6987cb5714,2018-01-19,2018-03-23,4.37,3.46,Rare,1,0,1,0,0,0,0,0
e2cd93a4-b016-5461-8157-0287f8392414,2016-07-22,2016-09-23,0.2,0.15,Uncommon,0,0,1,0,0,0,0,0
e2e3225b-3730-5d96-9835-77a33c6b3ff6,2011-05-13,2011-07-15,4.05,5.12,Mythic,1,0,1,0,0,0,0,0
e30759b2-b49b-554f-a287-9e51dcb37f92,2018-04-27,2018-06-29,0.21,0.24,Uncommon,0,0,0,0,1,0,0,0
e30909f0-a909-5f6b-b0dc-7e7acfb58a2b,2013-02-01,2013-04-05,0.51,0.25,Rare,0,0,1,0,0,0,0,0
e30b77fd-e9f4-5171-adca-07d255a5a876,2016-01-22,2016-03-25,0.23,0.18,Uncommon,0,0,0,0,0,0,0,1
e3196f83-21f1-512d-955f-714f3cf1e15a,2017-04-28,2017-06-30,3.24,1.99,Rare,0,0,0,0,0,1,0,0
e34219f3-37fc-5eb0-9687-7875de563b38,2015-07-17,2015-09-18,0.25,0.2,Uncommon,0,0,0,0,0,0,0,1
e3429a62-be45-59e5-b34e-ab4c204a620a,2011-09-30,2011-12-02,1.88,4.14,Rare,0,0,0,0,0,1,0,0
e3584d99-52f6-51c5-a652-15c23f63c0cc,2012-07-13,2012-09-14,0.46,0.34,Rare,0,0,0,1,0,0,0,0
e35efd9e-f84d-5f2c-853a-6ae457364be3,2013-09-27,2013-11-29,1.5970913374411,0.15,Common,0,0,0,1,0,0,0,0
e36c48d8-431e-52c9-b45c-160d07a05926,2017-09-29,2017-12-01,0.17,0.14,Common,0,0,1,0,0,0,0,0
e36db8d1-a725-5334-b44d-14923c58eb16,2018-10-05,2018-12-07,0.11,0.14,Common,0,0,1,0,0,0,0,0
e3997fb4-bab1-5dd7-b118-9656ec0c5f0b,2018-07-13,2018-09-14,0.25,0.22,Uncommon,0,0,1,0,0,0,0,0
e39a4d3d-2451-5038-826b-d8646208ed06,2017-01-20,2017-03-24,0.24,0.21,Uncommon,0,1,0,0,0,0,0,0
e3a80c46-8662-5a47-bbf1-29ba1f579f59,2015-03-27,2015-05-29,0.25,0.18,Uncommon,0,1,0,0,0,0,0,0
e3c0bb77-71f4-50c2-aa42-ee42c2800a12,2013-02-01,2013-04-05,0.52,0.25,Rare,0,0,1,0,0,0,0,0
e3cd4956-3d1c-5e0e-9145-36e6de88386d,2018-10-05,2018-12-07,0.1,0.1,Common,0,0,1,0,0,0,0,0
e3db64e2-e6c8-5fec-addd-ee0f4c826f6b,2014-02-07,2014-04-11,0.28,0.16,Uncommon,0,0,1,1,0,0,0,0
e3e98001-3422-5d58-a7ff-bef878638d62,2016-09-30,2016-12-02,0.22,0.19,Uncommon,0,1,0,0,0,0,0,0
e3eb095c-7890-5c01-8aa6-7cb119a5791b,2013-09-27,2013-11-29,1.5970913374411,0.25,Uncommon,0,0,0,0,1,0,0,0
e3ef2199-a0a1-54b1-842e-6ef5a681344d,2012-02-03,2012-04-06,2.05,2.89,Rare,0,0,1,0,0,0,0,0
e3efa839-0e5b-546c-bd59-23f5a30c417d,2018-01-19,2018-03-23,0.18,0.15,Common,0,0,0,0,0,0,0,1
e40fb459-907a-5054-b565-db3efdc30bb7,2015-07-17,2015-09-18,0.21,0.15,Common,0,0,1,0,0,0,0,0
e412c827-1c2a-58be-90bc-c33010a974ec,2017-01-20,2017-03-24,0.24,0.17,Uncommon,0,1,0,0,0,0,0,0
e4175ed1-72fd-5fa6-91b9-0e88493151f8,2016-09-30,2016-12-02,1.72,0.83,Rare,0,0,1,0,0,0,0,0
e4181400-c7c5-5c0b-b4bb-a19a09f87760,2015-07-17,2015-09-18,1.5970913374411,1.19,Rare,0,0,1,0,0,0,0,0
e438a456-f0a3-5495-988d-ab9cd1ada0e6,2015-10-02,2015-12-04,0.2,0.15,Uncommon,0,0,0,1,0,0,0,0
e4483f03-5b75-505f-b859-8ae984b37239,2016-09-30,2016-12-02,18.44,7.26,Mythic,1,0,0,0,0,0,1,0
e44ec1fc-2ed7-5493-a299-3650eb7f8212,2012-07-13,2012-09-14,4.97,2.12,Rare,1,0,1,0,0,0,0,0
e4524b03-3d57-5a32-ab86-03839ed3bda9,2015-10-02,2015-12-04,0.26,0.24,Uncommon,0,0,1,0,0,0,0,0
e473bdbb-bc8d-56a0-b861-a6564f435ff7,2015-03-27,2015-05-29,0.16,0.13,Common,0,0,0,1,0,0,0,0
e473fd03-93ab-5fbf-bc7d-0e63b452b2f3,2012-10-05,2012-12-07,2.5,0.96,Rare,0,0,1,0,0,0,0,0
e47d15a1-4e1d-561c-b04e-ee2a58b3bed4,2016-09-30,2016-12-02,0.14,0.12,Common,0,0,0,0,1,0,0,0
e48011c3-0ada-5c7f-9431-de11d5e5dd3b,2015-10-02,2015-12-04,17,4.5,Mythic,0,0,1,0,0,0,0,0
e49a4912-23b2-5881-81a1-99e006bda5d2,2018-07-13,2018-09-14,0.15,0.14,Common,0,0,0,0,1,0,0,0
e4a0b962-9e2e-58b1-9992-c719752f123f,2013-02-01,2013-04-05,3.78,1.49,Mythic,1,0,1,0,0,0,0,0
e4aa6935-afa7-58ea-ad81-24f59fb7031a,2016-07-22,2016-09-23,0.21,0.15,Uncommon,0,0,0,0,0,0,0,1
e4b9ce48-7927-50ba-9e74-11299d2cc462,2012-10-05,2012-12-07,1.57,1.36,Rare,0,0,1,0,0,0,0,0
e4ba849d-1d45-50cf-97ab-c2af08a9e025,2013-09-27,2013-11-29,12,8.9,Mythic,1,0,1,1,0,0,0,0
e4d2bbcc-22e2-5d77-9ba9-95cc775157c9,2015-07-17,2015-09-18,0.14,0.13,Common,0,0,1,0,0,0,0,0
e4f77e65-4569-50ec-a6c5-30f81823c949,2016-07-22,2016-09-23,0.21,0.15,Uncommon,0,0,1,0,0,0,0,0
e4f81798-ba56-502b-b521-cc276c73b7ea,2016-01-22,2016-03-25,0.15,0.13,Common,0,0,1,0,0,0,0,0
e4feb226-1c61-5ceb-bfbd-94117980ade6,2015-03-27,2015-05-29,0.15,0.12,Common,0,0,1,0,0,0,0,0
e4ff052f-9743-5e44-ac4f-8fc66cef763d,2016-07-22,2016-09-23,0.16,0.15,Common,0,0,0,0,0,0,0,1
e509d5ac-e093-5461-a13d-bceba9fd4f2a,2016-07-22,2016-09-23,0.16,0.13,Common,0,0,0,0,0,0,0,1
e512c701-d527-53ea-b869-19e9d62ee45c,2012-02-03,2012-04-06,0.55,0.43,Rare,0,0,1,0,0,0,0,0
e5141d8b-1d3b-545f-a9d6-2886e10ba5e0,2018-01-19,2018-03-23,0.24,0.2,Uncommon,0,0,1,0,0,0,0,0
e5143d82-abc5-5496-b853-5cf92be6afbe,2011-09-30,2011-12-02,2.43,1.48,Rare,0,0,1,0,0,0,0,0
e52c9d9a-096b-599e-bd5f-fdc8d6b337e6,2018-07-13,2018-09-14,7.48,5.38,Mythic,1,0,1,0,0,0,0,0
e539468b-5ed6-5458-a45e-15123324131e,2015-07-17,2015-09-18,0.26,0.19,Uncommon,0,0,1,0,0,0,0,0
e53bce83-d585-5e53-9da2-ac7ded9c8ef5,2018-10-05,2018-12-07,1.75,1.49,Mythic,0,0,0,0,1,0,0,0
e541261d-7b13-5b39-86b6-6b3664801421,2015-01-23,2015-03-27,0.27,0.18,Uncommon,0,0,0,1,0,0,0,0
e54301a5-0593-5c43-9c91-9375be129860,2018-07-13,2018-09-14,0.15,0.14,Common,0,0,0,0,0,0,0,1
e558135d-f751-5f84-b65e-7de2ff6d7c07,2015-03-27,2015-05-29,0.32,0.15,Common,0,0,0,0,0,0,0,1
e56fa3e9-2d42-5414-be68-edb1d5b6f36e,2017-07-14,2017-09-15,0.24,0.21,Uncommon,0,1,0,0,0,0,0,0
e5804bdb-485a-5bca-9130-eada381d6622,2015-10-02,2015-12-04,0.14,0.13,Common,0,0,0,0,1,0,0,0
e5858080-59b4-54c8-bd80-64a5eee4ea92,2013-09-27,2013-11-29,1.5970913374411,0.24,Uncommon,0,0,0,1,0,0,0,0
e585d566-c5cb-54c5-9fd2-27fc16215195,2015-01-23,2015-03-27,0.15,0.13,Common,0,0,1,0,0,0,0,0
e594c44e-a02d-5eab-89cb-a640b124b681,2015-07-17,2015-09-18,0.45,0.16,Uncommon,0,0,1,0,0,0,0,0
e5a22e38-7fd7-5344-b575-eae4fc1b56b9,2016-09-30,2016-12-02,0.77,0.39,Rare,0,0,0,0,0,0,0,1
e5afbd85-de74-5188-8d7c-25cecda0ea61,2014-09-26,2014-11-28,0.16,0.13,Common,0,0,0,0,1,0,0,0
e5d61be3-673f-5ec6-b32b-11790a6b4377,2015-03-27,2015-05-29,0.46,0.25,Uncommon,0,0,0,0,1,0,0,0
e5e56d6d-7576-574a-a9c0-cc55bc39ce31,2012-10-05,2012-12-07,1.17,1.01,Rare,0,0,0,1,0,0,0,0
e612d530-0281-5133-ae80-3ee4bab286d1,2016-09-30,2016-12-02,0.46,0.25,Rare,0,0,1,0,0,0,0,0
e6196f78-f8b8-562c-ba00-d7890cd22b94,2017-04-28,2017-06-30,0.15,0.14,Common,0,0,1,0,0,0,0,0
e6305731-5f08-5de8-95f0-055e0674792f,2013-09-27,2013-11-29,1.5970913374411,0.2,Common,0,0,1,0,0,0,0,0
e6546b78-1431-5f34-a3f5-98604830903d,2015-07-17,2015-09-18,1.5970913374411,0.64,Rare,0,0,1,0,0,0,0,0
e65aa83b-5767-5c9e-9536-452872d2c710,2016-07-22,2016-09-23,2.74,3.98,Rare,0,0,1,0,0,0,0,0
e65c3dc0-6c0b-5983-87ee-818400a5cc68,2017-09-29,2017-12-01,0.15,0.13,Common,0,0,0,0,0,0,0,1
e6709114-8345-5ec8-8558-1bd038257a62,2018-01-19,2018-03-23,0.65,0.42,Rare,0,0,1,0,0,0,0,0
e67496d8-b646-59ab-bcb9-8e47978bcff4,2016-04-08,2016-06-10,2.5,1.18,Rare,0,0,1,0,0,0,0,0
e6785b26-839b-5f26-84f4-74a2b092c339,2017-09-29,2017-12-01,0.16,0.14,Common,0,0,0,0,1,0,0,0
e67d8187-f616-59a2-bd86-dcdbd005527e,2018-04-27,2018-06-29,0.3,0.25,Uncommon,0,0,0,1,0,0,0,0
e68bd94c-6698-5a52-8a2e-3bf45ada13f5,2015-01-23,2015-03-27,0.36,0.25,Uncommon,0,0,1,0,0,0,0,0
e68ee42c-0b88-5add-9c40-3bc4890b51d2,2018-04-27,2018-06-29,0.15,0.13,Common,0,0,1,0,0,0,0,0
e6976377-45b2-5158-aa53-7a10a1413d62,2016-07-22,2016-09-23,0.15,0.15,Common,0,0,0,0,1,0,0,0
e69df4de-4eb0-5e2f-a834-3dd976a8e791,2011-09-30,2011-12-02,0.43,0.36,Rare,0,0,1,0,0,0,0,0
e6ae5858-aaf7-5da3-b62a-f6997398773a,2017-04-28,2017-06-30,0.97,0.47,Rare,0,0,0,0,0,0,0,1
e6b8eb2d-2782-5904-9d9a-10d80e5138f9,2017-09-29,2017-12-01,0.16,0.11,Common,0,0,0,0,0,1,0,0
e6bc3638-359c-5c38-80a8-2af793f39e22,2013-09-27,2013-11-29,1.5970913374411,0.15,Common,0,0,0,0,1,0,0,0
e6d33ff5-a587-54ca-9ce6-9935196d1a73,2018-04-27,2018-06-29,0.4,0.27,Uncommon,0,0,1,0,0,0,0,0
e6e788f8-608c-50cd-a0e3-ae24c385e922,2018-01-19,2018-03-23,0.24,0.24,Uncommon,0,0,1,0,0,0,0,0
e6f05ffc-14da-576d-a5f1-73ad262f16d0,2016-09-30,2016-12-02,0.15,0.14,Common,0,0,1,0,0,0,0,0
e70716a0-5495-5c35-bb75-e3557344fc78,2014-02-07,2014-04-11,0.24,0.17,Uncommon,0,0,0,1,0,0,0,0
e719e174-9368-5da6-8020-829d741eb6df,2017-09-29,2017-12-01,0.24,0.18,Uncommon,0,0,1,0,0,0,0,0
e731d09c-907c-569a-9d20-7093aff0faaa,2015-10-02,2015-12-04,0.38,0.28,Rare,0,0,1,0,0,0,0,0
e73b6736-077a-534c-bd96-23ee427de50a,2018-04-27,2018-06-29,0.17,0.15,Common,0,1,0,0,0,0,0,0
e74074ab-b8e6-5da5-8101-50668603a970,2017-01-20,2017-03-24,0.24,0.14,Uncommon,0,0,1,0,0,0,0,0
e7409602-9d51-5553-bfe6-d06f089b29b6,2017-09-29,2017-12-01,1.2,1.09,Uncommon,0,0,1,0,0,0,0,0
e740ce57-8692-51e3-b7f7-f715054f17a8,2018-07-13,2018-09-14,34.99,29.62,Mythic,1,0,1,0,0,0,0,0
e7517699-8f8b-564d-b1a3-110b0cc28006,2018-07-13,2018-09-14,0.25,0.23,Uncommon,0,0,1,0,0,0,0,0
e7803c20-b586-5e73-a16c-d355b8f6686e,2014-09-26,2014-11-28,0.29,0.16,Uncommon,0,0,0,0,1,0,0,0
e78dc75a-d726-5a54-99ab-627545c531a5,2017-01-20,2017-03-24,0.23,0.17,Common,0,0,0,0,0,0,0,1
e797c596-85d8-5699-bcd3-06d963cd7c1a,2012-05-04,2012-07-06,0.85,0.5,Rare,0,0,0,1,0,0,0,0
